epoch,acc,loss,val_acc,val_loss
0,0.707398206548,0.974512155994,0.661235312433,1.4058878256
1,0.953050657877,0.205990463872,0.558923835554,1.16163166566
2,0.970104013023,0.129586136007,0.982569164492,0.0761458703196
3,0.975535821792,0.0982771938025,0.852974608727,0.507491814679
4,0.977809602062,0.0784747169751,0.117847669179,13.1447007323
5,0.977978030588,0.081144982972,0.474422127833,4.77553136117
6,0.983367732843,0.0596342660941,0.491474039517,2.12604432822
7,0.983199302812,0.0552551429935,0.914361501833,0.282054024874
8,0.985136226401,0.0489724885901,0.735126940533,1.37554298169
9,0.982146626407,0.0538551830535,0.950738917385,0.194297639144
10,0.984757263207,0.0470082252132,0.28116711073,6.89960843968
11,0.985725726352,0.0442816078939,0.925350512054,0.300028448814
12,0.984757262956,0.0438908557624,0.803713528145,0.937296309111
13,0.985767832595,0.0398115049498,0.958696472076,0.138534855545
14,0.985641510623,0.044751760267,0.898067455303,0.261377940297
15,0.981472914262,0.0619072714394,0.893899208874,0.44534541134
16,0.983367731086,0.0488986476058,0.88594164323,0.486243940294
17,0.986062581526,0.0396768163712,0.983705959906,0.139103786171
18,0.984883584887,0.0437516171275,0.860932173129,0.570793953887
19,0.984209871738,0.046017190112,0.983327026596,0.0903312547354
20,0.985430974871,0.0400903178875,0.985600619684,0.0672908929696
21,0.986273116546,0.0396819106881,0.965138319949,0.256492305691
22,0.983704587516,0.0469126830879,0.849943154551,0.731236788327
23,0.987073149991,0.0356853888325,0.982948097802,0.0914695276416
24,0.986609973016,0.0328525842137,0.987874205996,0.086434641012
25,0.987241578687,0.0326531780459,0.987874205996,0.0912151515403
26,0.985599404109,0.0359671737546,0.81924972059,0.805666506313
27,0.987494219177,0.0326175964939,0.871163316051,0.902160091172
28,0.988083717371,0.0311965533867,0.964001522276,0.166243383187
29,0.987494219428,0.0309074844165,0.988253137048,0.104786270652
30,0.987746861675,0.0312693010053,0.989010999152,0.0900757814156
31,0.989220608038,0.0309594978085,0.859037516514,0.81753282481
32,0.987536327177,0.0308231812919,0.818491853968,0.905802241055
33,0.987367898209,0.0323087607864,0.964380460103,0.227388752618
34,0.989304821277,0.028482087961,0.662751043417,2.37976474268
35,0.989515356237,0.029282432003,0.944676016036,0.270686882176
36,0.988041609391,0.0351011490729,0.918150819129,0.295129833991
37,0.989304821759,0.0289931522241,0.981053440284,0.169842772069
38,0.989725891989,0.0267376455007,0.353921939124,9.93852709278
39,0.989557464508,0.0263526497199,0.940886700659,0.303562426034
40,0.987746862388,0.0290858306256,0.896172797445,0.733225056916
41,0.989262714783,0.0314181716511,0.579007206156,5.1713048708
42,0.988294253124,0.0287451386773,0.845774918174,0.716736688493
43,0.98917850052,0.0295421058484,0.842743461626,1.66883038327
44,0.988546895099,0.0276705704228,0.623721110161,1.89910550983
45,0.990062747957,0.0302478037011,0.828723000166,0.585452694588
46,0.989136393775,0.0317105900942,0.757483897109,2.64844656515
47,0.988546895601,0.0317900016576,0.13641530984,13.9184553451
48,0.9893890355,0.0330428274918,0.975748403296,0.196445936308
49,0.989178501273,0.0316390116919,0.599848427683,5.24698660617
50,0.989094285796,0.030280526847,0.837059499459,0.414353029278
51,0.989431142245,0.0272622932897,0.94316028923,0.211327149148
52,0.98799950365,0.0322896057096,0.901477834093,0.64690138102
53,0.989010072557,0.0327645392203,0.835922697269,0.775735921043
54,0.990820674596,0.0257702849373,0.614626756781,4.58632135174
55,0.989389035982,0.0290137216743,0.95793861607,0.130115558607
56,0.989389036022,0.0287204789381,0.985979550736,0.170665143269
57,0.989725890714,0.0294575161344,0.986358481788,0.141868891116
58,0.989346929528,0.0296053936528,0.987874205996,0.108431989006
59,0.990946995373,0.0272701178663,0.873815835674,0.94832267604
60,0.989767999196,0.0297957613926,0.764304656046,2.4531573915
61,0.990146961929,0.0265609742089,0.987495274944,0.139190606197
62,0.989936426698,0.0267768364244,0.607048122867,4.11428453453
63,0.990399604155,0.027183449399,0.987116343892,0.1243157894
64,0.991031208341,0.0258114212537,0.317165592632,10.2708810092
65,0.990904887855,0.0271229836555,0.985979550736,0.100306881244
66,0.990736460143,0.0265403744234,0.563471009646,5.00969996096
67,0.990020640208,0.0293663540111,0.966654043818,0.156995983722
68,0.990104854953,0.0286822814873,0.973095876898,0.246037944837
69,0.991283851341,0.0243618908511,0.979916651645,0.106630093497
70,0.991704920778,0.0252885314002,0.987116343892,0.0978819889139
71,0.991747028527,0.0225182546935,0.987116343892,0.134910351907
72,0.99162070781,0.023468573067,0.939749907842,0.386814154778
73,0.991031209616,0.0252801759902,0.981053440284,0.105362979472
74,0.990989101867,0.0241529443289,0.987495274944,0.127540086988
75,0.99199967002,0.0214137348815,0.987116343892,0.150848505653
76,0.991452279324,0.0214442626719,0.987874205996,0.107146512629
77,0.99006274871,0.0263034046483,0.646835925002,3.45600361614
78,0.991536493316,0.0232961907035,0.985979550736,0.187327620281
79,0.99136806481,0.0234930931975,0.985600619684,0.152615641332
80,0.991452278822,0.0219169968895,0.979158789541,0.190047939869
81,0.992799703425,0.0205655261823,0.526714655374,6.38111639655
82,0.992799703445,0.022551655237,0.985221688632,0.181541440068
83,0.990694353147,0.0237536055204,0.969306559263,0.13574352795
84,0.992547061219,0.0225228688938,0.699128464164,3.44355773447
85,0.99212599151,0.0238595931483,0.773777950077,2.07212498008
86,0.991873348762,0.0217459882617,0.987116343892,0.15418245895
87,0.993347094141,0.0218570022323,0.646456993046,4.64945595117
88,0.991410171827,0.0234535259388,0.987495274944,0.135250005253
89,0.992420740693,0.0196141549868,0.98673741284,0.127694582843
90,0.992125990988,0.0218199270658,0.982569169009,0.0751998711758
91,0.992631275712,0.0210126660295,0.959454343214,0.222748363284
92,0.991873349535,0.0230720381264,0.907919676207,0.767625185905
93,0.992799703405,0.0201728863731,0.985979550736,0.134881364501
94,0.992083884514,0.0215084501915,0.666919291426,2.85351875778
95,0.991747028547,0.0216577981231,0.868889723641,1.22982553353
96,0.992462847478,0.0224516353677,0.987874205996,0.139499511175
97,0.992673382206,0.0187635602339,0.985221688632,0.202476048166
98,0.992589168194,0.0203183012103,0.984842752724,0.134240590398
99,0.992420740482,0.0205340542024,0.985600619684,0.13158951985
